Smiles,Adduct,CCS
COC(=O)c1ccccc1NC(=O)Cn1cnc2c(c1=O)ccc(c2)Cl,[M-H]-,184.08
COC(=O)C(Cc1ccccc1)NC(=O)CCc1c[nH]c2c1cccc2,[M-H]-,191.12
COC(=O)c1c(CC(C)C)csc1NC(=O)CCN1C(=O)CCC1=O,[M-H]-,181.87
COC(=O)C=C1SCC(=O)N1CC(=O)c1ccc(cc1)c1ccccc1,[M-H]-,190.94
COC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)CCc1ccccc1O,[M-H]-,192.24
COC(=O)C(Cc1ccc(cc1)O)NC(=O)CCc1ccco1,[M-H]-,175.46
COC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)CCNC(=O)c1ccco1,[M-H]-,188.26
COC(=O)C(OC(=O)c1cccc(c1)NC(=O)c1cccs1)C,[M-H]-,182.46
COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1c(C)cc(cc1C)C,[M-H]-,195.94
CCC(C(C(=O)OC)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C,[M-H]-,206.19
COC(=O)CN1C(=O)NC(C1=O)(C)c1ccccc1Br,[M-H]-,164.53
COC(=O)C(Cc1ccccc1)NC(=O)CCCOc1ccc(cc1)C(=O)C,[M-H]-,204.91
COC(=O)CNC(=O)N1CCN(CC1)S(=O)(=O)c1c(Cl)cc(cc1Cl)Br,[M-H]-,198.85
COC(=O)CN1C(=O)NC(C1=O)(C)c1ccc(cc1)Br,[M-H]-,168.99
COC(=O)CNC(=O)CCC(=O)c1ccc(s1)Cl,[M-H]-,174.73
COC(=O)CN(S(=O)(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1)C(C)C,[M-H]-,198.81
COC(=O)c1cc(OC)c(cc1NCC(=O)N(CC(=O)Nc1ccccc1Cl)C)OC,[M-H]-,206.89
COC(=O)C1Cc2ccccc2CN1CC(=O)Nc1cccc(c1)I,[M-H]-,203.9
COC(=O)c1ccccc1NCC(=O)NC1CCCCCC1,[M-H]-,139.07
COC(=O)CNC(=O)C1CCCN1S(=O)(=O)c1cc(C)c(cc1C)Cl,[M-H]-,191.09
CSCCC(C(=O)OC)NC(=O)c1nn(c2ccc(cc2)Cl)c(cc1=O)C,[M-H]-,203.11
COC(=O)C(Cc1ccccc1)NC(=O)C1CC(=O)N(C1)c1ccc(cc1)C,[M-H]-,205.95
COC(=O)CSc1nc2c(n1CC)ccc(c2)S(=O)(=O)N1CCOCC1,[M-H]-,194.57
COC(=O)c1c(cccc1C)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,[M-H]-,195.79
COC(=O)CSc1nc2ccccc2c(=O)n1c1nccc(c1)C,[M-H]-,181.34
COC(=O)CNC(=O)c1cccc(c1)OC(F)F,[M-H]-,156.56
COC(=O)c1ccoc1COC(=O)c1ccc(cc1)OCc1cscn1,[M-H]-,187.17
COC(=O)CNc1ccc(cc1)c1nnnn1C1CC1,[M-H]-,168.4
CCC(C(C(=O)OC)NC(=O)c1ccc(cc1)S(=O)(=O)N1CC(C)OC(C1)C)C,[M-H]-,212.84
COC(=O)CSc1nnc2n1c1ccccc1c(=O)n2c1c(C)cccc1C,[M-H]-,193.54
CSCCC(C(=O)OC)NC(=O)c1ccc(cc1)S(=O)(=O)NC1CC1,[M-H]-,196.97
CCN(S(=O)(=O)c1ccc(cc1)C(=O)NC(C(=O)OC)C(O)C)CC,[M-H]-,197.34
COC(=O)C(NC(=O)c1ccc(cc1)S(=O)(=O)N(C)C)Cc1ccccc1,[M-H]-,198.54
COC(=O)CSc1nc2ccccc2c(=O)n1c1cccnc1,[M-H]-,180.38
COCCn1c(SCC(=O)OC)nc2c(c1=O)c(cs2)c1ccc(cc1)F,[M-H]-,199.92
COCCn1c(SC(C(=O)OC)C)nc2c(c1=O)c(cs2)c1ccc(cc1)F,[M-H]-,197.9
COC(=O)CSc1ncnc2c1sc(c2)c1ccc(cc1)F,[M-H]-,179.29
COC(=O)c1c(cccc1C)NC(=O)c1cc2cnn(c2nc1C)C(C)C,[M-H]-,194.92
COC(=O)CSc1nnc2n1c1ccccc1[nH]2,[M-H]-,151.01
COC(=O)c1ccccc1NC(=O)CSc1nnnn1C1CC1,[M-H]-,171.85
COC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)c1ccccc1OC,[M-H]-,194.26
COC(=O)c1ccccc1NC(=O)CSc1nc2ccccc2c(=O)n1C1CCCC1,[M-H]-,206.86
COC(=O)C1Cc2ccccc2CN1C(=O)CSc1nnc(n1C1CC1)C1CC1,[M-H]-,204.43
COC(=O)c1ccccc1NC(=O)CNc1ccc(cc1)C(=O)C,[M-H]-,180.85
COC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)c1ccc(o1)Br,[M-H]-,192.96
COC(=O)C(NC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C,[M-H]-,212.94
COC(=O)c1ccccc1NC(=O)CN1C(=O)N(C(=O)C1=O)CC(C)C,[M-H]-,176.03
COC(=O)c1cnc(s1)NC(=O)c1ccc(cc1F)c1ccccc1,[M-H]-,187.4
COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(cc1)C(F)(F)F,[M-H]-,185.73
COC(=O)CNC(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,[M-H]-,197.56
COC(=O)c1cc(OC)c(cc1NC(=O)c1nc2n(n1)c(C)cc(n2)C)OC,[M-H]-,196.44
COC(=O)CC1N(CCc2c1cc(OC)c(c2)OC)C(=O)COc1ccc2c(c1)cccc2,[M-H]-,202.87
COC(=O)c1cc(OC)c(cc1NC(=O)C1CCC1)OC(F)F,[M-H]-,174.82
COC(=O)c1cc(ccc1OC)CNC(=O)c1occc1C,[M-H]-,139.21
COC(=O)c1cc(CNC(=O)CCc2ccsc2)ccc1OC,[M-H]-,193.57
COC(=O)C(NC(=O)c1ccc2c(c1)c1CCCCc1[nH]2)(C)C,[M-H]-,185.12
CCCNC(=O)NC(=O)CNc1cccc(c1C(=O)OC)C,[M-H]-,175.58
COC(=O)c1sccc1S(=O)(=O)N(C1CCCC1)Cc1nnc(o1)c1ccc(cc1)Cl,[M-H]-,209.09
COC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)C(NC(=O)c1cccc(c1)C)C,[M-H]-,197.63
COC(=O)c1cccc(c1)NC(=O)C(C)(C)C,[M-H]-,160.06
COC(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)CCC2,[M-H]-,179.97
COC(=O)c1ccc(c(c1)NC(=O)CN1C(=O)C2N(C1=O)CCC2)C,[M-H]-,182.3
COC(=O)c1ccc(c(c1)NC(=O)c1ccc(cc1Br)F)C,[M-H]-,176.39
COC(=O)c1cccc(c1)NC(=O)c1ccc(cc1Br)F,[M-H]-,171.33
COc1ccc(c(c1)C(=O)Nc1cccc(c1)C(=O)OC)Br,[M-H]-,180.79
COC(=O)c1sc2c(c1NC(=O)c1ccccc1Br)cccc2,[M-H]-,176.91
COC(=O)c1cccc(c1)NS(=O)(=O)C=Cc1ccccc1,[M-H]-,177.01
COC(=O)c1sccc1S(=O)(=O)N1CCC(=CC1)c1c[nH]c2c1cccn2,[M-H]-,186.58
COC(=O)CC(c1ccc(cc1)Cl)NS(=O)(=O)c1c(C)noc1C,[M-H]-,179.18
COC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)S(=O)(=O)C(F)F,[M-H]-,183.65
COC(=O)C(NC(=O)C1CCN(CC1)S(=O)(=O)c1ccc(cc1)C)Cc1ccc(cc1)O,[M-H]-,211.25
COC(=O)CCn1c(S)nc2c(c1=O)cccc2,[M-H]-,157.34
COC(=O)c1sccc1NS(=O)(=O)c1cc(ccc1C)C(C)(C)C,[M-H]-,185.65
COC(=O)c1ccc(c(c1)NC(=O)C12CC3CC(C2)CC(C1)C3)F,[M-H]-,177.94
COC(=O)c1ccc(c(c1)NC(=O)C1CCC=CC1)N1CCCC1,[M-H]-,187.34
CC=CC=CC(=O)Nc1cccc(c1)C(=O)OC,[M-H]-,163.89
COC(=O)CCNC(=O)c1ccc2c(c1)cccc2,[M-H]-,171.4
COC(=O)c1sccc1S(=O)(=O)NC(c1ccc(cc1)c1ccccc1)C,[M-H]-,193.2
COC(=O)c1sccc1S(=O)(=O)Nc1ccc2c(c1)sc(n2)C,[M-H]-,179.92
COC(=O)c1sccc1S(=O)(=O)Nc1ccc2c(c1)OCCCO2,[M-H]-,180.28
COC(=O)CCNC(=O)c1ccc(cc1)C#N,[M-H]-,153.21
COC(=O)CCSc1ncnc2c1c(cs2)c1ccc(cc1)c1ccccc1,[M-H]-,184.63
COC(=O)c1sccc1S(=O)(=O)Nc1cc2OCCOc2cc1Cl,[M-H]-,178.97
COC(=O)c1cccc(c1)NC(=O)c1cc(cn1C)S(=O)(=O)N1CCCC1,[M-H]-,198.41
COC(=O)c1cccc(c1)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,[M-H]-,194.0
COC(=O)CCNC(=O)COc1ccc(cc1Br)Cl,[M-H]-,180.64
COC(=O)c1cccc(c1)NC(=O)CN1C(=O)CSc2c1cccc2,[M-H]-,188.14
COc1ccc2c(c1)occ2CC(=O)Nc1ccsc1C(=O)OC,[M-H]-,182.87
CC=CCSc1nc2ccccc2c(=O)n1CCC(=O)OC,[M-H]-,169.76
COC(=O)c1cccc(c1)NC(=O)CC1C=CCC1,[M-H]-,167.31
COC(=O)c1cccc(c1)NC(=O)CSC(C)(C)C,[M-H]-,171.84
COC(=O)c1sccc1NS(=O)(=O)c1ccccc1C(F)(F)F,[M-H]-,168.42
COC(=O)c1sccc1NC(=O)c1cccc(c1)S(=O)(=O)N(C)C,[M-H]-,181.78
COC(=O)CCN1C(=O)NC(C1=O)(C)c1ccccc1Br,[M-H]-,169.44
COC(=O)CCN1C(=O)NC(C1=O)(C)c1ccc(cc1)Cl,[M-H]-,169.93
COC(=O)CCN1C(=O)NC(C1=O)(C)c1ccc2c(c1)cccc2,[M-H]-,179.63
COC(=O)c1cccc(c1)OCC(=O)Nc1ccc2c(c1)OCCO2,[M-H]-,187.18
COC(=O)c1cccc(c1)NC1CC(=O)N(C1=O)c1cccc(c1)C(=O)C,[M-H]-,200.87
COC(=O)CC(c1cccs1)NS(=O)(=O)c1ccccc1c1ccccc1,[M-H]-,187.6
COC(=O)c1sccc1S(=O)(=O)Nc1nc2ccccc2nc1N1CCCC1,[M-H]-,208.42
COC(=O)CCN1C(=O)NC2(C1=O)CCCCc1c2cccc1,[M-H]-,173.47
COC(=O)c1ccc(c(c1)NC(=O)CSCc1ccc2c(c1)OCO2)C,[M-H]-,192.42
COc1ccc(cc1)SCC(=O)Nc1cccc(c1)C(=O)OC,[M-H]-,183.54
COC(=O)c1cccc(c1)NC(=O)CSCc1cccs1,[M-H]-,178.23
COc1ccc2c(c1)c(CC(=O)NCCC(=O)OC)c(n2C(=O)c1ccc(cc1)Cl)C,[M-H]-,209.0
CSCc1ccc(o1)C(=O)Nc1cccc(c1)C(=O)OC,[M-H]-,178.94
COC(=O)CCc1ccc(o1)C=CC(=O)Nc1ccccc1,[M-H]-,171.26
COC(=O)CCNc1ncnc2c1oc1c2cccc1,[M-H]-,179.69
COC(=O)c1cc2ccccc2cc1N,[M-H]-,142.32
COC(=O)c1ccc(c(c1)OC)OCc1onc(n1)C,[M-H]-,159.69
CCC(C(C(=O)OC)NS(=O)(=O)c1ccc(cc1)C)C,[M-H]-,167.22
COC(=O)c1ccc(c(c1)[N+](=O)[O-])NCC1CCCO1,[M-H]-,164.9
COC(=O)CC(c1ccccc1)NC(=O)CCNC(=O)c1ccccc1,[M-H]-,193.88
COC(=O)c1ccc(cc1)CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F,[M-H]-,203.84
COC(=O)c1ccc(cc1)COC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,[M-H]-,200.32
COC(=O)c1ccc(cc1)CNC(=O)c1ccc(cc1OC)SC,[M-H]-,176.94
COC(=O)c1ccc(cc1)CSc1nc2c(o1)ccc(c2)S(=O)(=O)N1CCCCC1,[M-H]-,204.4
COC(=O)CCCNc1ncnc2c1cnn2c1ccccc1,[M-H]-,178.85
COC(=O)c1ccc(cc1)NC(=O)C1CCS(=O)(=O)C1,[M-H]-,170.92
COC(=O)c1ccc(cc1)NC(=O)C1CCCN1S(=O)(=O)C,[M-H]-,177.02
COC(=O)c1ccc(cc1)NC(=O)C(F)(F)F,[M-H]-,144.96
CCN1C(=O)NC(C(=C1C)C(=O)OC)c1ccc(cc1F)F,[M-H]-,173.66
COC(=O)C1=C(C)NC(=S)NC1c1ccc(cc1F)F,[M-H]-,162.83
COC(=O)C1=C(C)NC(=S)NC1c1c(F)cccc1F,[M-H]-,165.99
COC(=O)CCCNC(=O)CSc1nnc(n1c1ccccc1CC)N1CCOCC1,[M-H]-,212.97
COC(=O)c1ccc(cc1)COc1ccccc1NC(=O)C,[M-H]-,175.49
COC(=O)C1=C(C)NC(=S)NC1c1ccccc1Br,[M-H]-,166.43
COC(=O)C1=C(C)NC(=S)NC1c1ccccc1F,[M-H]-,159.09
COC(=O)c1cc(ccc1NC(=O)c1ccccc1S(=O)(=O)C)c1cccc(c1)C(F)(F)F,[M-H]-,211.93
COC(=O)C1=C(C)NC(=S)NC1c1ccc(c(c1)OC)OC,[M-H]-,176.65
COC(=O)c1ccc(cc1)NC(=O)c1c(C)noc1C,[M-H]-,164.69
COC(=O)c1ccc(cc1)NC(=O)CC(c1ccccc1)NC(=O)C,[M-H]-,188.42
COC(=O)C1=C(C)N(C(=S)NC1c1ccc(c(c1)O)OC)c1ccccc1OC,[M-H]-,202.11
COc1cccc(c1)C1NC(=S)NC(=C1C(=O)OC)C,[M-H]-,162.82
COC(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)C,[M-H]-,192.19
COC(=O)C1=C(C)N(C(=O)N(C1c1ccc(cc1)Br)C)C,[M-H]-,184.12
COC(=O)C1=C(C)NC(=O)NC1c1ccc(cc1)Br,[M-H]-,163.97
CCOc1ccc(cc1)C1NC(=O)NC(=C1C(=O)OC)C,[M-H]-,172.6
CCOc1ccc(cc1)C1NC(=S)NC(=C1C(=O)OC)C,[M-H]-,176.31
COC(=O)C1=C(C)NC(=S)NC1c1ccc(cc1)F,[M-H]-,159.9
CCCOc1ccc(cc1C1NC(=S)NC(=C1C(=O)OC)C)Br,[M-H]-,184.55
CSCCC(C(=O)OC)NC(=O)CC1Sc2ccccc2NC1=O,[M-H]-,183.16
COC(=O)c1ccc(cc1)C(=O)Nc1ccccc1,[M-H]-,160.88
COC(=O)c1cc(OC)c(cc1NC(=O)CN1CSCC1=O)OC,[M-H]-,183.76
COC(=O)c1cc(OC)c(cc1NC(=O)c1nc2n(n1)c(C)ccn2)OC,[M-H]-,189.93
COC(=O)c1c(NC(=O)COC(=O)c2ccsc2)sc(c1C)C,[M-H]-,183.02
COC(=O)c1ccc(cc1)OCC(=O)Nc1ccccc1C(=O)NC(c1ccccc1)C,[M-H]-,209.96
COC(=O)c1ccc(cc1)CN(C(=O)c1ccc(cc1)CN1C(=O)CCC1=O)C,[M-H]-,207.48
COC(=O)C(NS(=O)(=O)c1ccc(cc1)C(=O)OC)CC(C)C,[M-H]-,179.88
COC(=O)c1ccc(cc1)C(=O)Nc1ccc2c(c1)OCCO2,[M-H]-,179.33
COC(=O)c1ccc(cc1)S(=O)(=O)NCCC1CCCC1,[M-H]-,178.47
COC(=O)c1ccc(cc1)CNC(=O)c1ccc2c(c1)OCCCO2,[M-H]-,190.26
COC(=O)c1ccc(cc1)COC(=O)c1cccc(c1)Br,[M-H]-,177.36
COC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C#N,[M-H]-,166.47
COC(=O)c1ccc(cc1)CSc1[nH]cnn1,[M-H]-,159.13
COC(=O)c1ccc(cc1)COC(=O)c1ccc(cc1)I,[M-H]-,221.69
COC(=O)c1ccc(cc1)C=C1C(=O)Nc2c1cc(Cl)cc2,[M-H]-,173.99
COC(=O)c1ccc(cc1)C(=O)Nc1ncc(s1)C,[M-H]-,163.2
COC(=O)c1ccc(cc1)Oc1coc2c(c1=O)ccc(c2)O,[M-H]-,177.06
COc1cc(ccc1OCc1cc(Cl)c2c(c1)OCCO2)C(=O)OC,[M-H]-,186.78
COC(=O)c1ccc(cc1)NCC(=O)N,[M-H]-,144.38
COC(=O)CCCNC(=O)C(N1C(=O)c2c(C1=O)cccc2)C(C)C,[M-H]-,199.06
COC(=O)c1ccc(cc1)NC(=O)Cc1ccc(c(c1OC)OC)OC,[M-H]-,192.15
COC(=O)CCCN(C(=O)CC1Sc2ccc(cc2NC1=O)Cl)C,[M-H]-,183.42
COC(=O)c1ccc(cc1)NC(=O)COC(=O)c1ccccc1,[M-H]-,179.58
COC(=O)C1=C(C)NC(=S)NC1c1ccccc1C(=O)OC,[M-H]-,182.32
CSCC(=O)Nc1ccc(cc1)C(=O)OC,[M-H]-,155.12
COC(=O)C1=C(C)NC(=O)NC1c1ccc(c(c1)OC(F)F)OC,[M-H]-,175.67
COC(=O)c1ccc(cc1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(s1)Cl,[M-H]-,199.74
COC(=O)C1=C(C)NC(=S)NC1c1ccc(c(c1)OC)OC(F)F,[M-H]-,178.03
COC(=O)C1=C(C)NC(=S)NC1c1ccc(cc1)n1cncc1,[M-H]-,180.59
COC(=O)c1ccc(cc1)NC(=O)c1ccccc1c1ccc(cc1)Cn1cccn1,[M-H]-,202.52
CCN(C(=O)C1=C(C)NC(=S)NC1c1ccc(cc1)C(=O)OC)CC,[M-H]-,190.12
COC(=O)c1ccc(cc1)C(=O)NCc1ccc(c(c1)OC)OC,[M-H]-,188.07
COC(=O)CCCNC(=O)C1CC(=O)N(C1)c1ccc(cc1OC)OC,[M-H]-,204.11
COC(=O)c1ccc(cc1)S(=O)(=O)NCCc1ccccc1C,[M-H]-,180.49
COC(=O)c1ccc(cc1)CNC(=O)COc1ccc(c(c1)Cl)F,[M-H]-,191.5
COC(=O)c1ccc(cc1)CNC(=O)CN1C(=O)NC(C1=O)(Cc1ccccc1)c1ccccc1,[M-H]-,214.48
COC(=O)c1ccc(cc1)CNC(=O)Cn1cc(Br)ccc1=O,[M-H]-,193.11
COC(=O)c1ccc(cc1)CN(C1CCc2c1cccc2)C,[M-H]-,177.76
COC(=O)c1ccc(cc1)CNC(=O)C(NC(=O)c1ccccc1)Cc1ccccc1,[M-H]-,215.42
COC(=O)CCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)C,[M-H]-,190.26
COC(=O)c1ccc(cc1)COC(=O)c1ccc(cc1)CS(=O)(=O)C,[M-H]-,195.87
COC(=O)c1ccc(cc1)Cn1nnc(n1)c1ccc(cc1)Br,[M-H]-,187.41
COC(=O)c1ccc(cc1)OCc1noc(n1)c1ccc(cc1)Cl,[M-H]-,195.6
COC(=O)c1ccc(cc1)Oc1ncnc2c1c(cs2)c1ccc(cc1)Cl,[M-H]-,199.31
COC(=O)c1ccc(cc1)NC(=O)C1(CCCC1)CC(=O)NC(C)C,[M-H]-,188.81
COC(=O)CCCn1c(=O)c2cccc3c2c(c1=O)ccc3,[M-H]-,172.15
COC(=O)c1ccc(cc1)C=CC(=O)Nc1cc(C)ccc1OC,[M-H]-,190.93
COC(=O)c1ccc(cc1)C=C(c1onc(n1)c1cscc1)Cl,[M-H]-,180.72
COC(=O)c1ccc(cc1)NC(=O)CCc1c(C)nn(c1C)CC(C)C,[M-H]-,193.52
CSCc1ccc(o1)C(=O)Nc1ccc(cc1)C(=O)OC,[M-H]-,177.76
COC(=O)CCCN(C(=O)c1sc(c(c1)c1ccccc1)N1CCOCC1)C,[M-H]-,193.12
CCCC(=O)Nc1ccc(cc1)C(=O)OC,[M-H]-,151.23
COC(=O)c1ccc(cc1NC(=O)c1nn2c(n1)nccc2C)Cl,[M-H]-,175.96
COC(=O)C1=C(CC)NC(=S)NC1c1ccc(cc1)F,[M-H]-,166.28
COC(=O)c1ccc(cc1)C1NC(=S)NC(=C1C(=O)OC)CC,[M-H]-,181.46
COC(=O)C1=C(CC)NC(=S)NC1c1ccccc1,[M-H]-,163.34
COCCNC(=O)COc1cc(OC)ccc1C(=O)OC,[M-H]-,170.98
COC(=O)C(NC(=O)CN(S(=O)(=O)c1ccc2c(c1)cccc2)C)CC(C)C,[M-H]-,206.05
CCCCCCCC(=O)Nc1nc(c(s1)C(=O)OC)C,[M-H]-,177.69
COC(=O)C1=C(C)NC(=S)NC1c1cc(OC)c(c(c1)OC)OC,[M-H]-,181.39
COC(=O)C1=C(C)NC(=S)NC1c1ccccc1OC(F)(F)F,[M-H]-,170.28
COC(=O)c1ccc(c(c1)NCC(=O)Nc1ccccc1C)C,[M-H]-,182.31
COC(=O)c1ccc(c(c1)NS(=O)(=O)c1c(C)nn(c1C)C)C,[M-H]-,176.91
COC(=O)c1ccc(c(c1)NC(=O)Cn1cnc2c(c1=O)cnn2C)C,[M-H]-,189.01
COC(=O)c1ccc(c(c1)NC(=O)CN(Cc1sccc1C)C)C,[M-H]-,188.54
COC(=O)c1ccc(c(c1)NC(=O)CSc1ccccc1)C,[M-H]-,179.37
CSCc1ccc(o1)C(=O)Nc1cc(ccc1C)C(=O)OC,[M-H]-,180.48
COC(=O)C1=C(C)NC(=S)NC1c1cccc(c1)C,[M-H]-,165.53
CCCOc1ccc(cc1)C1NC(=S)NC(=C1C(=O)OC)C,[M-H]-,184.02
COC(=O)C1=C(C)NC(=S)NC1c1cccc2c1nccc2,[M-H]-,175.72
COC(=O)c1ccc2c(c1)nc(n(c2=O)c1ccccc1)SCn1nnc2c(c1=O)cccc2,[M-H]-,204.96
CCCC1=C(C(=O)OC)C(NC(=S)N1)c1ccccc1,[M-H]-,168.93
COC(=O)c1c(C)[nH]c(c1C)C(=O)C(Sc1nnc(n1Cc1ccccc1)c1cccs1)C,[M-H]-,211.25
COC(=O)c1cc(ccc1O)S(=O)(=O)NCc1ccccc1,[M-H]-,174.0
COC(=O)c1c(C)[nH]c(c1C)C(=O)NC1CCCCC1,[M-H]-,177.03
COC(=O)c1cc(ccc1NC(=O)c1ccc(cc1)c1cnco1)N1CCOCC1,[M-H]-,209.14
COCCNC(=O)c1[nH]c(c(c1C)C(=O)OC)C,[M-H]-,162.77
COC(=O)c1ccc(o1)CN1C(=O)NC(C1=O)(Cc1ccccc1)Cc1ccccc1,[M-H]-,199.99
COC(=O)c1cc(oc1C)C=C1C(=O)Nc2c1ccc(c2)Cl,[M-H]-,175.74
COC(=O)c1ccc(o1)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,[M-H]-,183.47
COC(=O)c1c(C)[nH]c(c1C)C(=O)NCC12CC3CC(C2)CC(C1)C3,[M-H]-,194.47
COC(=O)c1c(C)[nH]c(c1C)C(=O)CSc1ccc2c(c1)OCCO2,[M-H]-,179.8
COC(=O)c1c(C)[nH]c(c1C)C(=O)COC(=O)c1ccc2c(c1)OCCO2,[M-H]-,199.66
COC(=O)c1c(C)[nH]c(c1C)C(=O)C(OC(=O)c1ccccc1OC)C,[M-H]-,190.74
COC(=O)c1c(C)[nH]c(c1C)C(=O)N1CCN(CC1)S(=O)(=O)N1CCCCCC1,[M-H]-,203.24
COC(=O)c1c(C)[nH]c(c1C)C(=O)N1CCC(CC1)C(=O)N(C)C,[M-H]-,182.09
COC(=O)c1c(C)[nH]c(c1C)C(=O)N(Cc1ccc(c(c1)OC)OC)C,[M-H]-,189.49
COC(=O)c1ccc(o1)CSc1n[nH]c(=O)n1C1CC1,[M-H]-,172.19
COC(=O)c1c(C)[nH]c(c1C)C(=O)NCc1ccc(c(c1)C)F,[M-H]-,182.58
COC(=O)c1cc(ccc1OC)CNc1cn[nH]c(=O)c1Cl,[M-H]-,178.91
CCOc1ccc2c(c1)nc([nH]2)SCc1oc(c(c1)C(=O)OC)C,[M-H]-,190.45
COC(=O)c1cc(ccc1OC)CNS(=O)(=O)N1CCCCCC1,[M-H]-,188.87
COC(=O)c1c(C)[nH]c(c1C)C(=O)NCC(c1ccccc1)N(C)C,[M-H]-,191.14
COC(=O)c1ccc(o1)CN1C(=O)NC2(C1=O)CCOc1c2cccc1,[M-H]-,186.09
COC(=O)c1cc(oc1C)C=CC(=O)Nc1cccc(c1)C(=O)C,[M-H]-,190.6
COC(=O)c1c(C)[nH]c(c1C)C(=O)C(Sc1ccc(cc1)F)C,[M-H]-,177.1
COC(=O)c1ccc(o1)CC(C(=O)Nc1ccc(c(c1)OC)OC)(Cc1ccc(o1)C(=O)OC)C#N,[M-H]-,225.41
COC(=O)c1c(C)[nH]c(c1C)C(=O)N1CCN(CC1)Cc1ccc(s1)Cl,[M-H]-,203.49
COC(=O)C1=C(C)NC(=C(C1c1cc(Br)ccc1OC)C(=O)C)C,[M-H]-,180.17
COCC1=C(C(=O)OC)C(C(=C(N1)C)C#N)c1c(F)cccc1F,[M-H]-,172.11
COC(=O)CCCCCNC(=O)c1cc2c(s1)CCCC2,[M-H]-,175.63
COC(=O)CCCCCNS(=O)(=O)c1ccc(cc1)Cl,[M-H]-,175.14
COc1ccc(cc1)c1nc2onc(c2c(c1)C(=O)OC)C,[M-H]-,174.34
COC(=O)CCCCCn1c(=S)[nH]c2c(c1=O)cccc2,[M-H]-,173.71
COC(=O)CCCCCNC(=O)C1CC(=O)N(C1)c1ccc(cc1)Br,[M-H]-,204.13
COC(=O)c1c(cn2c1SCC2=O)c1ccc(cc1)c1ccccc1,[M-H]-,178.25
COC(=O)c1c(NC(=O)CNC(CC)(C)C)sc2c1CCC(C2)C,[M-H]-,190.41
COC(=O)C1=C(C)Nc2n(C1c1cccc(c1)O)ncn2,[M-H]-,163.11
CN(Cc1coc(n1)c1ccccc1)Cc1coc(n1)c1ccccc1,[M-H]-,174.71
CCN(C(=O)C=Cc1ccc(cc1)F)CC(=O)NCc1ccc(cc1)Cl,[M-H]-,195.91
C=CCN(C(=O)CNC(=O)CNC(=O)c1ccc(cc1Cl)Cl)Cc1ccc(s1)Cl,[M-H]-,212.55
O=C(Nc1ccccc1N1CCOCC1)CNC(=O)CNC(=O)c1cccs1,[M-H]-,199.24
O=C(Nc1cccc(c1)N1CCCC1=O)CNC(=O)Cc1ccccc1,[M-H]-,198.27
O=C(Nc1ccc(c(c1)Cl)OC(F)F)CNC(=O)C(C)(C)C,[M-H]-,177.72
O=C(Nc1ccc(cc1)N1CCCC1=O)CNC(=O)Cc1ccccc1,[M-H]-,203.83
CCC(=O)NCc1nc2c(n1Cc1ccccc1Cl)cccc2,[M-H]-,174.14
O=C(N(Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl)C)COc1ccccc1O,[M-H]-,210.25
CN(C(=O)CNC(=O)c1ccco1)Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl,[M-H]-,217.45
CN(C(=O)CCN1C(=O)NC(C1=O)(C)C)Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl,[M-H]-,227.22
CN(C(=O)CCc1ccco1)Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl,[M-H]-,219.29
CN(C(=O)c1cccc(c1)S(=O)(=O)C)Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl,[M-H]-,201.28
Cc1onc(c1)C(=O)N(Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl)C,[M-H]-,208.13
O=C(N(Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl)C)CCC(=O)N1CCOCC1,[M-H]-,212.46
O=C(N(Cc1cn(nc1c1ccccc1)Cc1ccccc1Cl)C)C1CCCO1,[M-H]-,210.26
